Date,Timestamp,Lat,Long,Hmax,Tp,Dirp,Sprp,Tz,Hs,TSea
2016-06-13 14:00:00,2016-06-13 14:00:00,54.64862,-1.08627,1.36,5.88,73.1,21.7,4.396,0.91,12.45
2016-06-13 14:30:00,2016-06-13 14:30:00,54.64865,-1.08634,1.34,5.88,68.9,25.2,4.211,0.87,12.4
2016-06-13 15:00:00,2016-06-13 15:00:00,54.64862,-1.08636,1.62,6.25,63.3,22.0,4.211,0.87,12.35
2016-06-13 15:30:00,2016-06-13 15:30:00,54.64862,-1.08632,1.31,5.88,73.1,27.9,4.082,0.84,12.3
2016-06-13 16:00:00,2016-06-13 16:00:00,54.64864,-1.08634,1.23,6.25,68.9,19.6,4.167,0.91,12.35
2016-06-13 16:30:00,2016-06-13 16:30:00,54.64861,-1.08634,1.49,5.88,77.3,21.2,4.04,0.83,12.3
2016-06-13 17:00:00,2016-06-13 17:00:00,54.64859,-1.08638,1.45,5.56,74.5,22.9,4.082,0.85,12.35
2016-06-13 17:30:00,2016-06-13 17:30:00,54.64858,-1.08636,1.37,5.88,75.9,21.8,4.0,0.87,12.35
2016-06-13 18:00:00,2016-06-13 18:00:00,54.64856,-1.08636,1.43,5.88,77.3,22.2,4.082,0.87,12.35
2016-06-13 18:30:00,2016-06-13 18:30:00,54.64855,-1.0864,1.34,5.88,81.6,16.3,4.255,0.9,12.3
2016-06-13 19:00:00,2016-06-13 19:00:00,54.64854,-1.08638,1.1,5.88,81.6,15.4,4.255,0.91,12.2
2016-06-13 19:30:00,2016-06-13 19:30:00,54.64851,-1.08636,1.28,5.88,80.2,22.2,4.124,0.85,12.3
2016-06-13 20:00:00,2016-06-13 20:00:00,54.64853,-1.08636,1.4,5.88,77.3,20.8,4.211,0.79,12.4
2016-06-13 20:30:00,2016-06-13 20:30:00,54.64851,-1.08636,1.3,6.25,67.5,20.6,4.396,0.89,12.4
2016-06-13 21:00:00,2016-06-13 21:00:00,54.64836,-1.08629,1.4,6.25,66.1,28.4,4.124,0.8,12.35
2016-06-13 21:30:00,2016-06-13 21:30:00,54.6481,-1.08606,1.48,6.25,75.9,21.4,4.211,0.89,12.35
2016-06-13 22:00:00,2016-06-13 22:00:00,54.64795,-1.08524,1.26,5.88,71.7,19.7,4.211,0.9,12.3
2016-06-13 22:30:00,2016-06-13 22:30:00,54.64807,-1.08479,1.27,5.88,73.1,22.8,4.124,0.89,12.25
2016-06-13 23:00:00,2016-06-13 23:00:00,54.64817,-1.08462,1.56,6.25,73.1,20.7,4.211,0.87,12.25
2016-06-13 23:30:00,2016-06-13 23:30:00,54.64821,-1.0846,1.32,5.88,73.1,26.6,4.124,0.85,12.1
2016-06-14 00:00:00,2016-06-14 00:00:00,54.6482,-1.0846,1.2,6.67,71.7,22.7,4.301,0.86,12.15
2016-06-14 00:30:00,2016-06-14 00:30:00,54.64816,-1.08466,1.14,6.67,71.7,24.5,4.301,0.84,12.2
2016-06-14 01:00:00,2016-06-14 01:00:00,54.64803,-1.08486,1.37,6.67,71.7,18.7,4.211,0.8,12.25
2016-06-14 01:30:00,2016-06-14 01:30:00,54.64793,-1.08516,1.36,6.67,63.3,22.3,4.301,0.82,12.3
2016-06-14 02:00:00,2016-06-14 02:00:00,54.64794,-1.08563,1.2,6.67,67.5,20.1,4.348,0.82,12.3
2016-06-14 02:30:00,2016-06-14 02:30:00,54.64807,-1.08606,1.29,6.25,71.7,27.6,4.211,0.8,12.3
2016-06-14 03:00:00,2016-06-14 03:00:00,54.64828,-1.08629,1.42,6.67,64.7,21.8,4.348,0.81,12.3
2016-06-14 03:30:00,2016-06-14 03:30:00,54.64841,-1.08636,1.3,5.56,66.1,25.1,4.255,0.79,12.3
2016-06-14 04:00:00,2016-06-14 04:00:00,54.64855,-1.08636,1.35,5.56,77.3,19.7,4.348,0.82,12.3
2016-06-14 04:30:00,2016-06-14 04:30:00,54.64856,-1.08634,1.46,5.88,68.9,19.6,4.444,0.81,12.25
2016-06-14 05:00:00,2016-06-14 05:00:00,54.64849,-1.08636,1.8,6.67,70.3,16.8,4.545,0.87,12.3
2016-06-14 05:30:00,2016-06-14 05:30:00,54.64852,-1.08636,1.4,6.67,71.7,12.6,4.706,0.91,12.3
2016-06-14 06:00:00,2016-06-14 06:00:00,54.64845,-1.08636,1.54,6.67,70.3,16.2,4.878,0.98,12.3
2016-06-14 06:30:00,2016-06-14 06:30:00,54.64841,-1.08634,1.59,6.67,71.7,17.3,4.706,0.93,12.35
2016-06-14 07:00:00,2016-06-14 07:00:00,54.64825,-1.08629,1.61,6.25,70.3,19.2,4.545,0.88,12.35
2016-06-14 07:30:00,2016-06-14 07:30:00,54.64818,-1.08623,1.67,7.14,67.5,13.9,4.706,0.98,12.4
2016-06-14 08:00:00,2016-06-14 08:00:00,54.64802,-1.08602,1.39,7.14,67.5,15.3,4.651,0.97,12.4
2016-06-14 08:30:00,2016-06-14 08:30:00,54.64795,-1.08576,1.22,7.14,68.9,14.7,4.762,0.94,12.5
2016-06-14 09:00:00,2016-06-14 09:00:00,54.64791,-1.08546,1.13,6.67,70.3,20.8,4.819,0.93,12.6
2016-06-14 09:30:00,2016-06-14 09:30:00,54.64793,-1.0852,1.15,6.67,64.7,23.9,4.651,0.84,12.7
2016-06-14 10:00:00,2016-06-14 10:00:00,54.64795,-1.08505,1.26,7.69,67.5,15.3,4.651,0.84,12.95
2016-06-14 10:30:00,2016-06-14 10:30:00,54.64799,-1.08496,1.2,7.14,61.9,18.0,4.706,0.83,13.1
2016-06-14 11:00:00,2016-06-14 11:00:00,54.64796,-1.08503,1.37,7.14,67.5,14.0,4.706,0.81,13.4
2016-06-14 11:30:00,2016-06-14 11:30:00,54.64795,-1.08501,1.01,5.88,63.3,27.5,4.598,0.76,13.65
2016-06-14 12:00:00,2016-06-14 12:00:00,54.64796,-1.08505,1.46,6.25,63.3,28.8,4.494,0.75,13.6
2016-06-14 12:30:00,2016-06-14 12:30:00,54.64801,-1.08494,1.01,7.14,67.5,17.0,4.444,0.71,13.7
2016-06-14 13:00:00,2016-06-14 13:00:00,54.64794,-1.08507,1.28,5.26,61.9,23.9,4.545,0.72,13.85
2016-06-14 13:30:00,2016-06-14 13:30:00,54.64794,-1.08535,1.16,6.67,64.7,16.0,4.396,0.65,13.95
